ID,type,input 1/kWh,input 2/kWh,output 1/kWh,output 2/kWh,capacity/kW,variable costs/CU,periodical costs/CU,investment/kW,max. invest./kW,constraints/CU
17Muehle_electricity_demand,sink,817.64,0,0,0,5.31,0,0,0,0,0
17Muehle_heat_demand,sink,1083.91,0,0,0,7.88,0,0,0,0,0
01Schloss_ashp_transformer,transformer,5645.29,8613.59,14258.88,0,72.74,0.0,9965.73,72.74,500,4460993.84
01Schloss_gasheating_transformer,transformer,536.33,0,493.42,0,4.7,0.0,517.19,4.7,500,2984483.75
01Schloss_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
02Nebengebaeude_ashp_transformer,transformer,489.79,286.2,775.99,0,3.31,0.0,453.34,3.31,500,242774.32
02Nebengebaeude_gasheating_transformer,transformer,2940.8,0,2705.54,0,17.95,0.0,1974.05,17.95,500,16364653.81
02Nebengebaeude_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
03Kommende1B_ashp_transformer,transformer,72.25,203.15,275.4,0,1.52,0.0,207.82,1.52,500,86162.39
03Kommende1B_gasheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
03Kommende1B_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
05Kommende3_ashp_transformer,transformer,418.66,631.09,1049.75,0,5.69,0.0,780.11,5.69,500,328420.43
05Kommende3_gasheating_transformer,transformer,14.03,0,12.91,0,0.16,0.0,17.61,0.16,500,78066.31
05Kommende3_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
06Kommende4_ashp_transformer,transformer,651.86,231.53,883.4,0,4.82,0.0,660.54,4.82,500,276377.53
06Kommende4_gasheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
06Kommende4_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
07Kommende5_ashp_transformer,transformer,378.75,134.65,513.4,0,2.8,0.0,383.2,2.8,500,160620.77
07Kommende5_gasheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
07Kommende5_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
08Kommende6_ashp_transformer,transformer,397.51,263.43,660.94,0,3.57,0.0,488.54,3.57,500,206780.07
08Kommende6_gasheating_transformer,transformer,14.74,0,13.56,0,0.14,0.0,15.41,0.14,500,82029.48
08Kommende6_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
09Kommende7_ashp_transformer,transformer,487.95,323.21,811.16,0,4.37,0.0,598.53,4.37,500,253777.41
09Kommende7_gasheating_transformer,transformer,21.22,0,19.52,0,0.2,0.0,21.83,0.2,500,118062.25
09Kommende7_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
10Kommende8_ashp_transformer,transformer,197.03,130.82,327.86,0,1.78,0.0,244.12,1.78,500,102573.06
10Kommende8_gasheating_transformer,transformer,1.25,0,1.15,0,0.01,0.0,1.53,0.01,500,6973.13
10Kommende8_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
11Kommende9_ashp_transformer,transformer,433.84,287.83,721.66,0,3.91,0.0,535.72,3.91,500,225777.96
11Kommende9_gasheating_transformer,transformer,8.76,0,8.06,0,0.09,0.0,9.66,0.09,500,48745.22
11Kommende9_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
12Kommende10_ashp_transformer,transformer,31.41,18.05,49.47,0,0.22,0.0,29.51,0.22,500,15476.28
12Kommende10_gasheating_transformer,transformer,176.48,0,162.36,0,1.09,0.0,119.95,1.09,500,982038.0
12Kommende10_electricheating_transformer,transformer,1.17,0,1.17,0,0.06,0.0,1.44,0.06,500,152.41
13Kommende1112_ashp_transformer,transformer,211.35,140.51,351.87,0,1.91,0.0,262.05,1.91,500,110084.48
13Kommende1112_gasheating_transformer,transformer,0.79,0,0.73,0,0.01,0.0,0.94,0.01,500,4418.28
13Kommende1112_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
14Kommende13_ashp_transformer,transformer,165.49,110.04,275.53,0,1.5,0.0,205.7,1.5,500,86201.47
14Kommende13_gasheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
14Kommende13_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
15TischlereiB_ashp_transformer,transformer,0.0,0.0,0.0,0,0.0,0,0.0,0.0,500,0
15TischlereiB_gasheating_transformer,transformer,222.03,0,204.27,0,1.38,0.0,151.62,1.38,500,1235530.73
15TischlereiB_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
16WGTischlereiB_ashp_transformer,transformer,0.0,0.0,0.0,0,0.0,0,0.0,0.0,500,0
16WGTischlereiB_gasheating_transformer,transformer,175.65,0,161.6,0,1.11,0.0,121.66,1.11,500,977422.29
16WGTischlereiB_electricheating_transformer,transformer,1.56,0,1.56,0,0.08,0.0,1.89,0.08,500,203.91
17Muehle_ashp_transformer,transformer,229.9,131.09,360.99,0,1.42,0.0,194.93,1.42,500,112937.53
17Muehle_gasheating_transformer,transformer,788.01,0,724.97,0,4.97,0.0,546.53,4.97,500,4385045.28
17Muehle_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0,0.0,0.0,500,0
screw_turbine,source,0.0,0,0.0,0,0.0,0,0.0,0.0,20,0
02Nebengebaeude_1_pv_source,source,0.0,0,0.0,0,0.0,0,0.0,0.0,40.28,0
02Nebengebaeude_1_solarthermal_source,source,0.0,0.0,0.0,0,0.0,0,0.0,0.0,165.36,0
02Nebengebaeude_2_pv_source,source,0.0,0,0.0,0,0.0,0,0.0,0.0,50.16,0
02Nebengebaeude_2_solarthermal_source,source,0.0,0.0,0.0,0,0.0,0,0.0,0.0,205.92,0
02Nebengebaeude_3_pv_source,source,0.0,0,236.1,0,8.35,0.0,811.08,8.54,23.56,166195.58
02Nebengebaeude_3_solarthermal_source,source,0.0,0.0,0.0,0,0.0,0,0.0,0.0,96.72,0
03Kommende1B_1_pv_source,source,0.0,0,56.44,0,2.02,0.0,192.27,2.02,12.54,39729.58
03Kommende1B_1_solarthermal_source,source,0.0,0.0,0.0,0,0.0,0,0.0,0.0,51.48,0
