ID,type,input 1/kWh,input 2/kWh,output 1/kWh,output 2/kWh,capacity/kW,variable costs/CU,periodical costs/CU,investment/kW,max. invest./kW,constraints/CU
08Kommende6_thermal_storage,storage,5.24,0,5.06,0,4.07,0.0,16.29,4.07,9999,2459.2
09Kommende7_battery_storage,storage,1.73,0,1.7,0,1.44,0.0,198.76,1.44,9999,5703.57
09Kommende7_thermal_storage,storage,6.45,0,6.24,0,5.01,0.0,20.06,5.01,9999,3028.74
10Kommende8_battery_storage,storage,1.09,0,1.06,0,1.21,0.0,166.6,1.21,9999,4780.56
10Kommende8_thermal_storage,storage,2.52,0,2.44,0,1.95,0.0,7.8,1.95,9999,1177.7
11Kommende9_battery_storage,storage,1.45,0,1.42,0,1.61,0.0,222.13,1.61,9999,6374.08
11Kommende9_thermal_storage,storage,3.99,0,3.86,0,2.75,0.0,10.98,2.75,9999,1658.12
12Kommende10_battery_storage,storage,0.19,0,0.19,0,0.12,0.0,16.45,0.12,9999,471.92
12Kommende10_thermal_storage,storage,1.31,0,1.27,0,1.26,0.0,5.05,1.26,9999,762.79
13Kommende1112_battery_storage,storage,1.92,0,1.88,0,1.6,0.0,220.85,1.6,9999,6337.3
13Kommende1112_thermal_storage,storage,2.74,0,2.65,0,2.13,0.0,8.51,2.13,9999,1284.71
14Kommende13_battery_storage,storage,1.8,0,1.76,0,2.0,0.0,276.06,2.0,9999,7921.63
14Kommende13_thermal_storage,storage,2.11,0,2.04,0,1.63,0.0,6.53,1.63,9999,986.15
17Muehle_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
17Muehle_thermal_storage,storage,4.25,0,4.1,0,3.79,0.0,15.16,3.79,9999,2289.84
19Hotel_battery_storage,storage,1.74,0,1.7,0,1.07,0.0,147.61,1.07,9999,4235.75
19Hotel_thermal_storage,storage,118.65,0,114.65,0,91.81,0.0,367.24,91.81,9999,55452.92
20Wohngebauede_battery_storage,storage,2.68,0,2.63,0,1.65,0.0,227.66,1.65,9999,6532.81
20Wohngebauede_thermal_storage,storage,28.86,0,27.93,0,19.47,0.0,77.87,19.47,9999,11758.73
07Kommende5_gchp_building_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
07Kommende5pv_07Kommende5_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
07Kommende5pv_central_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
central_naturalgas_07Kommende5link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
