date,ID_electricity_bus_shortage_output1,ID_pellet_bus_shortage_output1,ID_oil_bus_shortage_output1,ID_pv_bus_excess_input1,ID_hp_electricity_bus_shortage_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_oilheating_transformer_input1,ID_oilheating_transformer_output1,ID_pelletheating_transformer_input1,ID_pelletheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_photovoltaic_electricity_source_output1
2012-01-04 05:00:00,0.23393644,0.12894086,0.0,0.0,0.9275801,0.0,0.0,0.23393644252512233,4.120668510867596,-0.0,0.0,0.0,0.0,0.12894086,0.11604678,3.0770416,0.9275801,4.0046217,0.0
2012-01-04 06:00:00,0.44994309,1.4033744,0.0,0.0,0.9275801,0.0,0.0,0.4499430851214405,5.267658714923524,-0.0,0.0,0.0,0.0,1.4033744,1.263037,3.0770416,0.9275801,4.0046217,0.0
2012-01-04 07:00:00,0.64642173,1.006884,0.0,0.0,0.9275801,0.0,0.0,0.6464217283524036,4.910817318106123,-0.0,0.0,0.0,0.0,1.006884,0.90619559,3.0770416,0.9275801,4.0046217,0.0
2012-01-04 08:00:00,0.66674883,0.52543131,0.0,0.0,0.9275801,0.0,0.0,0.666748827436034,4.477509907684995,-0.0,0.0,0.0,0.0,0.52543131,0.47288817,3.0770416,0.9275801,4.0046217,0.0
2012-01-04 09:00:00,0.26904331,0.13838111,0.0,0.0,0.9275801,0.34636336,0.34636336,0.6154066705368397,4.129164734601343,-0.0,0.0,0.0,0.0,0.13838111,0.124543,3.0770416,0.9275801,4.0046217,0.34636336
2012-01-04 10:00:00,0.10486667,0.0,0.0,0.0,0.88754914,0.47552944,0.47552944,0.580396114129899,3.8317969039201767,-0.0,0.0,0.0,0.0,0.0,0.0,2.9442478,0.88754914,3.8317969,0.47552944
2012-01-04 11:00:00,0.069840688,0.0,0.0,0.0,0.84622201,0.52109355,0.52109355,0.5909342416646558,3.653376205511476,-0.0,0.0,0.0,0.0,0.0,0.0,2.8071542,0.84622201,3.6533762,0.52109355
2012-01-04 12:00:00,0.14945223,0.0,0.0,0.0,0.83441426,0.5033623,0.5033623,0.6528145260986068,3.6023988631089905,-0.0,0.0,0.0,0.0,0.0,0.0,2.7679846,0.83441426,3.6023989,0.5033623
2012-01-04 13:00:00,0.22150614,0.0,0.0,0.0,0.83047835,0.42526519,0.42526519,0.6467713344791491,3.5854064156414958,-0.0,0.0,0.0,0.0,0.0,0.0,2.7549281,0.83047835,3.5854064,0.42526519
2012-01-04 14:00:00,0.29336208,0.0,0.0,0.0,0.85409385,0.28273887,0.28273887,0.5761009531441688,3.687361100446467,-0.0,0.0,0.0,0.0,0.0,0.0,2.8332673,0.85409385,3.6873611,0.28273887
2012-01-04 15:00:00,0.5235102,0.0,0.0,0.0,0.89148505,0.0,0.0,0.5235102029351693,3.8487893513876714,-0.0,0.0,0.0,0.0,0.0,0.0,2.9573043,0.89148505,3.8487894,0.0
2012-01-04 16:00:00,0.52545801,0.072299373,0.0,0.0,0.9275801,0.0,0.0,0.5254580084984655,4.069691168465109,-0.0,0.0,0.0,0.0,0.072299373,0.065069435,3.0770416,0.9275801,4.0046217,0.0
2012-01-04 17:00:00,0.642626,0.36494708,0.0,0.0,0.9275801,0.0,0.0,0.6426260046905955,4.333074104211286,-0.0,0.0,0.0,0.0,0.36494708,0.32845237,3.0770416,0.9275801,4.0046217,0.0
2012-01-04 18:00:00,0.83001489,0.48767031,0.0,0.0,0.9275801,0.0,0.0,0.830014888626176,4.443525012750005,-0.0,0.0,0.0,0.0,0.48767031,0.43890328,3.0770416,0.9275801,4.0046217,0.0
2012-01-04 19:00:00,0.93434735,0.52543131,0.0,0.0,0.9275801,0.0,0.0,0.9343473455935075,4.477509907684995,-0.0,0.0,0.0,0.0,0.52543131,0.47288817,3.0770416,0.9275801,4.0046217,0.0
2012-01-04 20:00:00,0.84025335,0.29886534,0.0,0.0,0.9275801,0.0,0.0,0.8402533537665795,4.273600538075052,-0.0,0.0,0.0,0.0,0.29886534,0.26897881,3.0770416,0.9275801,4.0046217,0.0
2012-01-04 21:00:00,0.7040568,0.0,0.0,0.0,0.86196568,0.0,0.0,0.7040567955330165,3.7213459953814567,-0.0,0.0,0.0,0.0,0.0,0.0,2.8593803,0.86196568,3.721346,0.0
2012-01-04 22:00:00,0.58269353,0.0,0.0,0.0,0.58841949,0.0,0.0,0.5826935258199407,2.540370896390538,-0.0,0.0,0.0,0.0,0.0,0.0,1.9519514,0.58841949,2.5403709,0.0
2012-01-04 23:00:00,0.4314639,0.0,0.0,0.0,0.42901488,0.0,0.0,0.4314639041363219,1.8521767739569808,-0.0,0.0,0.0,0.0,0.0,0.0,1.4231619,0.42901488,1.8521768,0.0
2012-01-05 00:00:00,0.33252537,0.0,0.0,0.0,0.4347532,0.0,0.0,0.33252537026734935,1.876950676557445,-0.0,0.0,0.0,0.0,0.0,0.0,1.4421975,0.4347532,1.8769507,0.0
2012-01-05 01:00:00,0.24557333,0.0,0.0,0.0,0.46150724,0.0,0.0,0.24557333217250782,1.9924553335763648,-0.0,0.0,0.0,0.0,0.0,0.0,1.5309481,0.46150724,1.9924553,0.0
2012-01-05 02:00:00,0.22120079,0.0,0.0,0.0,0.48157277,0.0,0.0,0.2212007907651082,2.079083826340555,-0.0,0.0,0.0,0.0,0.0,0.0,1.5975111,0.48157277,2.0790838,0.0
2012-01-05 03:00:00,0.21530743,0.0,0.0,0.0,0.55291689,0.0,0.0,0.21530743034282715,2.387096245057674,-0.0,0.0,0.0,0.0,0.0,0.0,1.8341794,0.55291689,2.3870962,0.0
2012-01-05 04:00:00,0.22010203,0.0,0.0,0.0,0.73127717,0.0,0.0,0.22010202865247955,3.1571272918504723,-0.0,0.0,0.0,0.0,0.0,0.0,2.4258501,0.73127717,3.1571273,0.0
2012-01-05 05:00:00,0.26290381,0.73743499,0.0,0.0,0.9275801,0.0,0.0,0.26290380731260543,4.6683132211813385,-0.0,0.0,0.0,0.0,0.73743499,0.66369149,3.0770416,0.9275801,4.0046217,0.0
2012-01-05 06:00:00,0.46402722,2.1812432,0.0,0.0,0.9275801,0.0,0.0,0.4640272176560443,5.967740612644184,-0.0,0.0,0.0,0.0,2.1812432,1.9631189,3.0770416,0.9275801,4.0046217,0.0
2012-01-05 07:00:00,0.6478701,1.7320584,0.0,0.0,0.9275801,0.0,0.0,0.6478700965917779,5.563474313077965,-0.0,0.0,0.0,0.0,1.7320584,1.5588526,3.0770416,0.9275801,4.0046217,0.0
2012-01-05 08:00:00,0.68657649,1.1866198,0.0,0.0,0.9275801,0.0,0.0,0.6865764891957423,5.072579520747557,-0.0,0.0,0.0,0.0,1.1866198,1.0679578,3.0770416,0.9275801,4.0046217,0.0
