date,ID_electricity_bus_shortage_output1,ID_pellet_bus_shortage_output1,ID_oil_bus_shortage_output1,ID_pv_bus_excess_input1,ID_hp_electricity_bus_shortage_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_oilheating_transformer_input1,ID_oilheating_transformer_output1,ID_pelletheating_transformer_input1,ID_pelletheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_photovoltaic_electricity_source_output1,ID_solar_thermal_source_input1,ID_solar_thermal_source_input2,ID_solar_thermal_source_output1
2012-01-03 13:00:00,0.0,8.6640616,0.0,1.8878162,0.0,1.2518926,1.2518926,0.42235557,0.42235557,0.8280670830628797,9.645581231017903,0.0,0.0,8.6640616,7.7976554,1.4010711,0.42235557,1.8234267,3.1397088,0.0014699498,0.025788593,0.024499164
2012-01-03 14:00:00,0.0,8.6150934,0.0,1.3283796,0.0,1.1887421,1.1887421,0.42235557,0.42235557,0.7663865735584976,9.577010748332942,0.0,0.0,8.6150934,7.7535841,1.4010711,0.42235557,1.8234267,2.5171217,0.0,-0.0,0.0
2012-01-03 15:00:00,0.71819087,9.1738159,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.7181908718000126,10.079860954689325,0.0,0.0,9.1738159,8.2564343,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-03 16:00:00,0.7227857,9.1738159,0.91924198,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.7227856951800962,10.925563574470516,0.91924198,0.84570262,9.1738159,8.2564343,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-03 17:00:00,0.90143443,9.1738159,1.1925301,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.9014344259470396,11.176988677648707,1.1925301,1.0971277,9.1738159,8.2564343,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-03 18:00:00,1.0458717,9.1738159,0.91924198,0.0,0.42235557,0.0,0.0,-0.0,0.0,1.0458717000253175,10.925563574470516,0.91924198,0.84570262,9.1738159,8.2564343,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-03 19:00:00,1.0494177,9.1738159,0.84470884,0.0,0.42235557,0.0,0.0,-0.0,0.0,1.0494177050251645,10.856993091785554,0.84470884,0.77713214,9.1738159,8.2564343,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-03 20:00:00,0.85883242,9.1738159,0.59626507,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.8588324222164825,10.628424816169016,0.59626507,0.54856386,9.1738159,8.2564343,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-03 21:00:00,0.66969551,8.7420758,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.6696955076471746,9.691294886141211,0.0,0.0,8.7420758,7.8678682,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-03 22:00:00,0.61181072,6.507186,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.6118107218046005,7.679894060715675,0.0,0.0,6.507186,5.8564674,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-03 23:00:00,0.51896532,5.1611728,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.5189653232874778,6.468482199948024,0.0,0.0,5.1611728,4.6450555,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-04 00:00:00,0.2912219,0.0,0.0,0.0,0.38375184,0.0,0.0,-0.0,0.0,0.2912219035789898,1.6567636280807856,0.0,0.0,0.0,0.0,1.2730118,0.38375184,1.6567636,0.0,0.0,-0.0,0.0
2012-01-04 01:00:00,0.21550721,0.0,0.0,0.0,0.40736734,0.0,0.0,-0.0,0.0,0.215507205272396,1.758718312885757,0.0,0.0,0.0,0.0,1.351351,0.40736734,1.7587183,0.0,0.0,-0.0,0.0
2012-01-04 02:00:00,0.19752746,0.013064084,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.19752746161119958,1.8351843264894858,0.0,0.0,0.013064084,0.011757675,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-04 03:00:00,0.19233331,0.31515204,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.1923333134424095,2.1070634859694097,0.0,0.0,0.31515204,0.28363683,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-04 04:00:00,0.19542982,1.0703719,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.19542982485072669,2.7867613846692194,0.0,0.0,1.0703719,0.96333473,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
